nohup: ignoring input
[23:09:03] === SVD (poison-only) — NO post-fit nudge ===
[23:09:08] Original users: 53,424
[23:09:08] Training baseline SVD on ORIGINAL...
[02:21:37] Scored 8,000/53,424 users for f_Drama_25_pos7_neg0_sample...
[02:21:40] Scored 9,000/53,424 users for f_Drama_25_pos7_neg0_sample...
[02:21:46] Scored 10,000/53,424 users for f_Drama_25_pos7_neg0_sample...
[02:21:52] Scored 11,000/53,424 users for f_Drama_25_pos7_neg0_sample...
[02:21:56] Scored 12,000/53,424 users for f_Drama_25_pos7_neg0_sample...
[02:21:59] Scored 13,000/53,424 users for f_Drama_25_pos7_neg0_sample...
[02:22:03] Scored 14,000/53,424 users for f_Drama_25_pos7_neg0_sample...
[02:22:07] Scored 15,000/53,424 users for f_Drama_25_pos7_neg0_sample...
[02:22:10] Scored 16,000/53,424 users for f_Drama_25_pos7_neg0_sample...
[02:22:16] Scored 17,000/53,424 users for f_Drama_25_pos7_neg0_sample...
[02:22:22] Scored 18,000/53,424 users for f_Drama_25_pos7_neg0_sample...
[02:22:25] Scored 19,000/53,424 users for f_Drama_25_pos7_neg0_sample...
[02:22:29] Scored 20,000/53,424 users for f_Drama_25_pos7_neg0_sample...
[02:22:32] Scored 21,000/53,424 users for f_Drama_25_pos7_neg0_sample...
[02:22:35] Scored 22,000/53,424 users for f_Drama_25_pos7_neg0_sample...
[02:22:38] Scored 23,000/53,424 users for f_Drama_25_pos7_neg0_sample...
[02:22:42] Scored 24,000/53,424 users for f_Drama_25_pos7_neg0_sample...
[02:22:46] Scored 25,000/53,424 users for f_Drama_25_pos7_neg0_sample...
[02:22:49] Scored 26,000/53,424 users for f_Drama_25_pos7_neg0_sample...
[02:22:52] Scored 27,000/53,424 users for f_Drama_25_pos7_neg0_sample...
[02:22:55] Scored 28,000/53,424 users for f_Drama_25_pos7_neg0_sample...
[02:22:57] Scored 29,000/53,424 users for f_Drama_25_pos7_neg0_sample...
[02:22:59] Scored 30,000/53,424 users for f_Drama_25_pos7_neg0_sample...
[02:23:01] Scored 31,000/53,424 users for f_Drama_25_pos7_neg0_sample...
[02:23:03] Scored 32,000/53,424 users for f_Drama_25_pos7_neg0_sample...
[02:23:05] Scored 33,000/53,424 users for f_Drama_25_pos7_neg0_sample...
[02:23:07] Scored 34,000/53,424 users for f_Drama_25_pos7_neg0_sample...
[02:23:09] Scored 35,000/53,424 users for f_Drama_25_pos7_neg0_sample...
[02:23:11] Scored 36,000/53,424 users for f_Drama_25_pos7_neg0_sample...
[02:23:13] Scored 37,000/53,424 users for f_Drama_25_pos7_neg0_sample...
[02:23:15] Scored 38,000/53,424 users for f_Drama_25_pos7_neg0_sample...
[02:23:17] Scored 39,000/53,424 users for f_Drama_25_pos7_neg0_sample...
[02:23:19] Scored 40,000/53,424 users for f_Drama_25_pos7_neg0_sample...
[02:23:21] Scored 41,000/53,424 users for f_Drama_25_pos7_neg0_sample...
[02:23:23] Scored 42,000/53,424 users for f_Drama_25_pos7_neg0_sample...
[02:23:25] Scored 43,000/53,424 users for f_Drama_25_pos7_neg0_sample...
[02:23:27] Scored 44,000/53,424 users for f_Drama_25_pos7_neg0_sample...
[02:23:29] Scored 45,000/53,424 users for f_Drama_25_pos7_neg0_sample...
[02:23:31] Scored 46,000/53,424 users for f_Drama_25_pos7_neg0_sample...
[02:23:33] Scored 47,000/53,424 users for f_Drama_25_pos7_neg0_sample...
[02:23:36] Scored 48,000/53,424 users for f_Drama_25_pos7_neg0_sample...
[02:23:38] Scored 49,000/53,424 users for f_Drama_25_pos7_neg0_sample...
[02:23:40] Scored 50,000/53,424 users for f_Drama_25_pos7_neg0_sample...
[02:23:42] Scored 51,000/53,424 users for f_Drama_25_pos7_neg0_sample...
[02:23:45] Scored 52,000/53,424 users for f_Drama_25_pos7_neg0_sample...
[02:23:47] Scored 53,000/53,424 users for f_Drama_25_pos7_neg0_sample...
[02:23:50] Saved → /home/moshtasa/Research/phd-svd-recsys/SVD/Book/result/rec/top_re/0909/SVD/f_Drama_25_pos7_neg0_sample_15recommendation.csv (801360 rows)
[02:23:54] Saved → /home/moshtasa/Research/phd-svd-recsys/SVD/Book/result/rec/top_re/0909/SVD/f_Drama_25_pos7_neg0_sample_25recommendation.csv (1335600 rows)
[02:24:00] Saved → /home/moshtasa/Research/phd-svd-recsys/SVD/Book/result/rec/top_re/0909/SVD/f_Drama_25_pos7_neg0_sample_35recommendation.csv (1869840 rows)
[02:24:04] [20/53] f_Drama_50_pos7_neg0_sample — loading & training...
[02:31:06] Scored 1,000/53,424 users for f_Drama_50_pos7_neg0_sample...
[02:31:12] Scored 2,000/53,424 users for f_Drama_50_pos7_neg0_sample...
[02:31:15] Scored 3,000/53,424 users for f_Drama_50_pos7_neg0_sample...
[02:31:18] Scored 4,000/53,424 users for f_Drama_50_pos7_neg0_sample...
[02:31:22] Scored 5,000/53,424 users for f_Drama_50_pos7_neg0_sample...
[02:31:25] Scored 6,000/53,424 users for f_Drama_50_pos7_neg0_sample...
[02:31:28] Scored 7,000/53,424 users for f_Drama_50_pos7_neg0_sample...
[02:31:31] Scored 8,000/53,424 users for f_Drama_50_pos7_neg0_sample...
[02:31:34] Scored 9,000/53,424 users for f_Drama_50_pos7_neg0_sample...
[02:31:41] Scored 10,000/53,424 users for f_Drama_50_pos7_neg0_sample...
[02:31:46] Scored 11,000/53,424 users for f_Drama_50_pos7_neg0_sample...
[02:31:49] Scored 12,000/53,424 users for f_Drama_50_pos7_neg0_sample...
[02:31:52] Scored 13,000/53,424 users for f_Drama_50_pos7_neg0_sample...
[02:31:55] Scored 14,000/53,424 users for f_Drama_50_pos7_neg0_sample...
[02:31:58] Scored 15,000/53,424 users for f_Drama_50_pos7_neg0_sample...
[02:32:01] Scored 16,000/53,424 users for f_Drama_50_pos7_neg0_sample...
[02:32:04] Scored 17,000/53,424 users for f_Drama_50_pos7_neg0_sample...
[02:32:07] Scored 18,000/53,424 users for f_Drama_50_pos7_neg0_sample...
[02:32:13] Scored 19,000/53,424 users for f_Drama_50_pos7_neg0_sample...
[02:32:20] Scored 20,000/53,424 users for f_Drama_50_pos7_neg0_sample...
[02:32:23] Scored 21,000/53,424 users for f_Drama_50_pos7_neg0_sample...
[02:32:25] Scored 22,000/53,424 users for f_Drama_50_pos7_neg0_sample...
[02:32:28] Scored 23,000/53,424 users for f_Drama_50_pos7_neg0_sample...
[02:32:31] Scored 24,000/53,424 users for f_Drama_50_pos7_neg0_sample...
[02:32:34] Scored 25,000/53,424 users for f_Drama_50_pos7_neg0_sample...
[02:32:37] Scored 26,000/53,424 users for f_Drama_50_pos7_neg0_sample...
[02:32:40] Scored 27,000/53,424 users for f_Drama_50_pos7_neg0_sample...
[02:32:44] Scored 28,000/53,424 users for f_Drama_50_pos7_neg0_sample...
[02:32:49] Scored 29,000/53,424 users for f_Drama_50_pos7_neg0_sample...
[02:32:51] Scored 30,000/53,424 users for f_Drama_50_pos7_neg0_sample...
[02:32:54] Scored 31,000/53,424 users for f_Drama_50_pos7_neg0_sample...
[02:32:58] Scored 32,000/53,424 users for f_Drama_50_pos7_neg0_sample...
[02:33:00] Scored 33,000/53,424 users for f_Drama_50_pos7_neg0_sample...
[02:33:02] Scored 34,000/53,424 users for f_Drama_50_pos7_neg0_sample...
[02:33:04] Scored 35,000/53,424 users for f_Drama_50_pos7_neg0_sample...
[02:33:06] Scored 36,000/53,424 users for f_Drama_50_pos7_neg0_sample...
[02:33:09] Scored 37,000/53,424 users for f_Drama_50_pos7_neg0_sample...
[02:33:11] Scored 38,000/53,424 users for f_Drama_50_pos7_neg0_sample...
[02:33:13] Scored 39,000/53,424 users for f_Drama_50_pos7_neg0_sample...
[02:33:15] Scored 40,000/53,424 users for f_Drama_50_pos7_neg0_sample...
[02:33:18] Scored 41,000/53,424 users for f_Drama_50_pos7_neg0_sample...
[02:33:22] Scored 42,000/53,424 users for f_Drama_50_pos7_neg0_sample...
[02:33:24] Scored 43,000/53,424 users for f_Drama_50_pos7_neg0_sample...
[02:33:27] Scored 44,000/53,424 users for f_Drama_50_pos7_neg0_sample...
[02:33:29] Scored 45,000/53,424 users for f_Drama_50_pos7_neg0_sample...
[02:33:30] Scored 46,000/53,424 users for f_Drama_50_pos7_neg0_sample...
[02:33:32] Scored 47,000/53,424 users for f_Drama_50_pos7_neg0_sample...
[02:33:34] Scored 48,000/53,424 users for f_Drama_50_pos7_neg0_sample...
[02:33:36] Scored 49,000/53,424 users for f_Drama_50_pos7_neg0_sample...
[02:33:38] Scored 50,000/53,424 users for f_Drama_50_pos7_neg0_sample...
[02:33:40] Scored 51,000/53,424 users for f_Drama_50_pos7_neg0_sample...
[02:33:42] Scored 52,000/53,424 users for f_Drama_50_pos7_neg0_sample...
[02:33:44] Scored 53,000/53,424 users for f_Drama_50_pos7_neg0_sample...
[02:33:48] Saved → /home/moshtasa/Research/phd-svd-recsys/SVD/Book/result/rec/top_re/0909/SVD/f_Drama_50_pos7_neg0_sample_15recommendation.csv (801360 rows)
[02:33:52] Saved → /home/moshtasa/Research/phd-svd-recsys/SVD/Book/result/rec/top_re/0909/SVD/f_Drama_50_pos7_neg0_sample_25recommendation.csv (1335600 rows)
[02:33:58] Saved → /home/moshtasa/Research/phd-svd-recsys/SVD/Book/result/rec/top_re/0909/SVD/f_Drama_50_pos7_neg0_sample_35recommendation.csv (1869840 rows)
[02:34:01] [21/53] f_Fantasy_100_pos7_neg0_sample — loading & training...
[02:41:57] Scored 1,000/53,424 users for f_Fantasy_100_pos7_neg0_sample...
[02:42:00] Scored 2,000/53,424 users for f_Fantasy_100_pos7_neg0_sample...
[02:42:04] Scored 3,000/53,424 users for f_Fantasy_100_pos7_neg0_sample...
[02:42:07] Scored 4,000/53,424 users for f_Fantasy_100_pos7_neg0_sample...
[02:42:10] Scored 5,000/53,424 users for f_Fantasy_100_pos7_neg0_sample...
[02:42:13] Scored 6,000/53,424 users for f_Fantasy_100_pos7_neg0_sample...
[02:42:18] Scored 7,000/53,424 users for f_Fantasy_100_pos7_neg0_sample...
[02:42:21] Scored 8,000/53,424 users for f_Fantasy_100_pos7_neg0_sample...
[02:42:24] Scored 9,000/53,424 users for f_Fantasy_100_pos7_neg0_sample...
[02:42:31] Scored 10,000/53,424 users for f_Fantasy_100_pos7_neg0_sample...
[02:42:34] Scored 11,000/53,424 users for f_Fantasy_100_pos7_neg0_sample...
[02:42:36] Scored 12,000/53,424 users for f_Fantasy_100_pos7_neg0_sample...
[02:42:38] Scored 13,000/53,424 users for f_Fantasy_100_pos7_neg0_sample...
[02:42:40] Scored 14,000/53,424 users for f_Fantasy_100_pos7_neg0_sample...
[02:42:42] Scored 15,000/53,424 users for f_Fantasy_100_pos7_neg0_sample...
[02:42:44] Scored 16,000/53,424 users for f_Fantasy_100_pos7_neg0_sample...
[02:42:47] Scored 17,000/53,424 users for f_Fantasy_100_pos7_neg0_sample...
[02:42:49] Scored 18,000/53,424 users for f_Fantasy_100_pos7_neg0_sample...
[02:42:51] Scored 19,000/53,424 users for f_Fantasy_100_pos7_neg0_sample...
[02:42:53] Scored 20,000/53,424 users for f_Fantasy_100_pos7_neg0_sample...
[02:42:56] Scored 21,000/53,424 users for f_Fantasy_100_pos7_neg0_sample...
[02:43:00] Scored 22,000/53,424 users for f_Fantasy_100_pos7_neg0_sample...
[02:43:01] Scored 23,000/53,424 users for f_Fantasy_100_pos7_neg0_sample...
[02:43:03] Scored 24,000/53,424 users for f_Fantasy_100_pos7_neg0_sample...
[02:43:05] Scored 25,000/53,424 users for f_Fantasy_100_pos7_neg0_sample...
[02:43:07] Scored 26,000/53,424 users for f_Fantasy_100_pos7_neg0_sample...
[02:43:09] Scored 27,000/53,424 users for f_Fantasy_100_pos7_neg0_sample...
[02:43:11] Scored 28,000/53,424 users for f_Fantasy_100_pos7_neg0_sample...
[02:43:13] Scored 29,000/53,424 users for f_Fantasy_100_pos7_neg0_sample...
[02:43:15] Scored 30,000/53,424 users for f_Fantasy_100_pos7_neg0_sample...
[02:43:17] Scored 31,000/53,424 users for f_Fantasy_100_pos7_neg0_sample...
[02:43:20] Scored 32,000/53,424 users for f_Fantasy_100_pos7_neg0_sample...
[02:43:22] Scored 33,000/53,424 users for f_Fantasy_100_pos7_neg0_sample...
[02:43:24] Scored 34,000/53,424 users for f_Fantasy_100_pos7_neg0_sample...
[02:43:26] Scored 35,000/53,424 users for f_Fantasy_100_pos7_neg0_sample...
[02:43:28] Scored 36,000/53,424 users for f_Fantasy_100_pos7_neg0_sample...
[02:43:30] Scored 37,000/53,424 users for f_Fantasy_100_pos7_neg0_sample...
[02:43:33] Scored 38,000/53,424 users for f_Fantasy_100_pos7_neg0_sample...
[02:43:35] Scored 39,000/53,424 users for f_Fantasy_100_pos7_neg0_sample...
[02:43:37] Scored 40,000/53,424 users for f_Fantasy_100_pos7_neg0_sample...
[02:43:40] Scored 41,000/53,424 users for f_Fantasy_100_pos7_neg0_sample...
[02:43:42] Scored 42,000/53,424 users for f_Fantasy_100_pos7_neg0_sample...
[02:43:44] Scored 43,000/53,424 users for f_Fantasy_100_pos7_neg0_sample...
[02:43:46] Scored 44,000/53,424 users for f_Fantasy_100_pos7_neg0_sample...
[02:43:48] Scored 45,000/53,424 users for f_Fantasy_100_pos7_neg0_sample...
[02:43:50] Scored 46,000/53,424 users for f_Fantasy_100_pos7_neg0_sample...
[02:43:53] Scored 47,000/53,424 users for f_Fantasy_100_pos7_neg0_sample...
[02:43:55] Scored 48,000/53,424 users for f_Fantasy_100_pos7_neg0_sample...
[02:43:58] Scored 49,000/53,424 users for f_Fantasy_100_pos7_neg0_sample...
[02:44:00] Scored 50,000/53,424 users for f_Fantasy_100_pos7_neg0_sample...
[02:44:02] Scored 51,000/53,424 users for f_Fantasy_100_pos7_neg0_sample...
[02:44:05] Scored 52,000/53,424 users for f_Fantasy_100_pos7_neg0_sample...
[02:44:07] Scored 53,000/53,424 users for f_Fantasy_100_pos7_neg0_sample...
[02:44:11] Saved → /home/moshtasa/Research/phd-svd-recsys/SVD/Book/result/rec/top_re/0909/SVD/f_Fantasy_100_pos7_neg0_sample_15recommendation.csv (801360 rows)
[02:44:15] Saved → /home/moshtasa/Research/phd-svd-recsys/SVD/Book/result/rec/top_re/0909/SVD/f_Fantasy_100_pos7_neg0_sample_25recommendation.csv (1335600 rows)
[02:44:21] Saved → /home/moshtasa/Research/phd-svd-recsys/SVD/Book/result/rec/top_re/0909/SVD/f_Fantasy_100_pos7_neg0_sample_35recommendation.csv (1869840 rows)
[02:44:25] [22/53] f_Fantasy_200_pos7_neg0_sample — loading & training...
[02:53:06] Scored 1,000/53,424 users for f_Fantasy_200_pos7_neg0_sample...
[02:53:08] Scored 2,000/53,424 users for f_Fantasy_200_pos7_neg0_sample...
[02:53:10] Scored 3,000/53,424 users for f_Fantasy_200_pos7_neg0_sample...
[02:53:12] Scored 4,000/53,424 users for f_Fantasy_200_pos7_neg0_sample...
[02:53:16] Scored 5,000/53,424 users for f_Fantasy_200_pos7_neg0_sample...
[02:53:20] Scored 6,000/53,424 users for f_Fantasy_200_pos7_neg0_sample...
[02:53:22] Scored 7,000/53,424 users for f_Fantasy_200_pos7_neg0_sample...
[02:53:25] Scored 8,000/53,424 users for f_Fantasy_200_pos7_neg0_sample...
[02:53:27] Scored 9,000/53,424 users for f_Fantasy_200_pos7_neg0_sample...
[02:53:29] Scored 10,000/53,424 users for f_Fantasy_200_pos7_neg0_sample...
[02:53:32] Scored 11,000/53,424 users for f_Fantasy_200_pos7_neg0_sample...
[02:53:34] Scored 12,000/53,424 users for f_Fantasy_200_pos7_neg0_sample...
[02:53:36] Scored 13,000/53,424 users for f_Fantasy_200_pos7_neg0_sample...
[02:53:38] Scored 14,000/53,424 users for f_Fantasy_200_pos7_neg0_sample...
[02:53:41] Scored 15,000/53,424 users for f_Fantasy_200_pos7_neg0_sample...
[02:53:43] Scored 16,000/53,424 users for f_Fantasy_200_pos7_neg0_sample...
[02:53:46] Scored 17,000/53,424 users for f_Fantasy_200_pos7_neg0_sample...
[02:53:48] Scored 18,000/53,424 users for f_Fantasy_200_pos7_neg0_sample...
[02:53:51] Scored 19,000/53,424 users for f_Fantasy_200_pos7_neg0_sample...
[02:53:54] Scored 20,000/53,424 users for f_Fantasy_200_pos7_neg0_sample...
[02:53:56] Scored 21,000/53,424 users for f_Fantasy_200_pos7_neg0_sample...
[02:53:58] Scored 22,000/53,424 users for f_Fantasy_200_pos7_neg0_sample...
[02:54:01] Scored 23,000/53,424 users for f_Fantasy_200_pos7_neg0_sample...
[02:54:03] Scored 24,000/53,424 users for f_Fantasy_200_pos7_neg0_sample...
[02:54:05] Scored 25,000/53,424 users for f_Fantasy_200_pos7_neg0_sample...
[02:54:08] Scored 26,000/53,424 users for f_Fantasy_200_pos7_neg0_sample...
[02:54:10] Scored 27,000/53,424 users for f_Fantasy_200_pos7_neg0_sample...
[02:54:12] Scored 28,000/53,424 users for f_Fantasy_200_pos7_neg0_sample...
[02:54:15] Scored 29,000/53,424 users for f_Fantasy_200_pos7_neg0_sample...
[02:54:17] Scored 30,000/53,424 users for f_Fantasy_200_pos7_neg0_sample...
[02:54:19] Scored 31,000/53,424 users for f_Fantasy_200_pos7_neg0_sample...
[02:54:22] Scored 32,000/53,424 users for f_Fantasy_200_pos7_neg0_sample...
[02:54:24] Scored 33,000/53,424 users for f_Fantasy_200_pos7_neg0_sample...
[02:54:26] Scored 34,000/53,424 users for f_Fantasy_200_pos7_neg0_sample...
[02:54:28] Scored 35,000/53,424 users for f_Fantasy_200_pos7_neg0_sample...
[02:54:31] Scored 36,000/53,424 users for f_Fantasy_200_pos7_neg0_sample...
[02:54:33] Scored 37,000/53,424 users for f_Fantasy_200_pos7_neg0_sample...
[02:54:35] Scored 38,000/53,424 users for f_Fantasy_200_pos7_neg0_sample...
[02:54:37] Scored 39,000/53,424 users for f_Fantasy_200_pos7_neg0_sample...
[02:54:40] Scored 40,000/53,424 users for f_Fantasy_200_pos7_neg0_sample...
[02:54:42] Scored 41,000/53,424 users for f_Fantasy_200_pos7_neg0_sample...
[02:54:44] Scored 42,000/53,424 users for f_Fantasy_200_pos7_neg0_sample...
[02:54:46] Scored 43,000/53,424 users for f_Fantasy_200_pos7_neg0_sample...
[02:54:49] Scored 44,000/53,424 users for f_Fantasy_200_pos7_neg0_sample...
[02:54:51] Scored 45,000/53,424 users for f_Fantasy_200_pos7_neg0_sample...
[02:54:53] Scored 46,000/53,424 users for f_Fantasy_200_pos7_neg0_sample...
[02:54:56] Scored 47,000/53,424 users for f_Fantasy_200_pos7_neg0_sample...
[02:54:58] Scored 48,000/53,424 users for f_Fantasy_200_pos7_neg0_sample...
[02:55:00] Scored 49,000/53,424 users for f_Fantasy_200_pos7_neg0_sample...
[02:55:03] Scored 50,000/53,424 users for f_Fantasy_200_pos7_neg0_sample...
[02:55:05] Scored 51,000/53,424 users for f_Fantasy_200_pos7_neg0_sample...
[02:55:07] Scored 52,000/53,424 users for f_Fantasy_200_pos7_neg0_sample...
[02:55:10] Scored 53,000/53,424 users for f_Fantasy_200_pos7_neg0_sample...
[02:55:13] Saved → /home/moshtasa/Research/phd-svd-recsys/SVD/Book/result/rec/top_re/0909/SVD/f_Fantasy_200_pos7_neg0_sample_15recommendation.csv (801360 rows)
[02:55:17] Saved → /home/moshtasa/Research/phd-svd-recsys/SVD/Book/result/rec/top_re/0909/SVD/f_Fantasy_200_pos7_neg0_sample_25recommendation.csv (1335600 rows)
[02:55:23] Saved → /home/moshtasa/Research/phd-svd-recsys/SVD/Book/result/rec/top_re/0909/SVD/f_Fantasy_200_pos7_neg0_sample_35recommendation.csv (1869840 rows)
[02:55:27] [23/53] f_Fantasy_25_pos7_neg0_sample — loading & training...
[03:02:53] Scored 1,000/53,424 users for f_Fantasy_25_pos7_neg0_sample...
[03:02:56] Scored 2,000/53,424 users for f_Fantasy_25_pos7_neg0_sample...
[03:02:58] Scored 3,000/53,424 users for f_Fantasy_25_pos7_neg0_sample...
[03:03:01] Scored 4,000/53,424 users for f_Fantasy_25_pos7_neg0_sample...
[03:03:04] Scored 5,000/53,424 users for f_Fantasy_25_pos7_neg0_sample...
[03:03:06] Scored 6,000/53,424 users for f_Fantasy_25_pos7_neg0_sample...
[03:03:08] Scored 7,000/53,424 users for f_Fantasy_25_pos7_neg0_sample...
[03:03:13] Scored 8,000/53,424 users for f_Fantasy_25_pos7_neg0_sample...
[03:03:15] Scored 9,000/53,424 users for f_Fantasy_25_pos7_neg0_sample...
[03:03:17] Scored 10,000/53,424 users for f_Fantasy_25_pos7_neg0_sample...
[03:03:20] Scored 11,000/53,424 users for f_Fantasy_25_pos7_neg0_sample...
[03:03:22] Scored 12,000/53,424 users for f_Fantasy_25_pos7_neg0_sample...
[03:03:24] Scored 13,000/53,424 users for f_Fantasy_25_pos7_neg0_sample...
[03:03:26] Scored 14,000/53,424 users for f_Fantasy_25_pos7_neg0_sample...
[03:03:29] Scored 15,000/53,424 users for f_Fantasy_25_pos7_neg0_sample...
[03:03:31] Scored 16,000/53,424 users for f_Fantasy_25_pos7_neg0_sample...
[03:03:34] Scored 17,000/53,424 users for f_Fantasy_25_pos7_neg0_sample...
[03:03:36] Scored 18,000/53,424 users for f_Fantasy_25_pos7_neg0_sample...
[03:03:38] Scored 19,000/53,424 users for f_Fantasy_25_pos7_neg0_sample...
[03:03:41] Scored 20,000/53,424 users for f_Fantasy_25_pos7_neg0_sample...
[03:03:44] Scored 21,000/53,424 users for f_Fantasy_25_pos7_neg0_sample...
[03:03:46] Scored 22,000/53,424 users for f_Fantasy_25_pos7_neg0_sample...
[03:03:48] Scored 23,000/53,424 users for f_Fantasy_25_pos7_neg0_sample...
[03:03:50] Scored 24,000/53,424 users for f_Fantasy_25_pos7_neg0_sample...
[03:03:52] Scored 25,000/53,424 users for f_Fantasy_25_pos7_neg0_sample...
[03:03:54] Scored 26,000/53,424 users for f_Fantasy_25_pos7_neg0_sample...
[03:03:57] Scored 27,000/53,424 users for f_Fantasy_25_pos7_neg0_sample...
[03:03:59] Scored 28,000/53,424 users for f_Fantasy_25_pos7_neg0_sample...
