nohup: ignoring input
[23:08:06] === SVD (poison-only) — NO post-fit nudge ===
[23:08:11] Original users: 53,424
[23:08:11] Training baseline SVD on ORIGINAL...
[03:21:35] Saved → /home/moshtasa/Research/phd-svd-recsys/SVD/Book/result/rec/top_re/0902/SVD/enhanced_Thriller_25_pos5_neg0_sample_35recommendation.csv (1869840 rows)
[03:21:38] [26/27] enhanced_Thriller_50_pos5_neg0_sample — loading & training...
[03:28:38] Scored 1,000/53,424 users for enhanced_Thriller_50_pos5_neg0_sample...
[03:28:40] Scored 2,000/53,424 users for enhanced_Thriller_50_pos5_neg0_sample...
[03:28:42] Scored 3,000/53,424 users for enhanced_Thriller_50_pos5_neg0_sample...
[03:28:44] Scored 4,000/53,424 users for enhanced_Thriller_50_pos5_neg0_sample...
[03:28:46] Scored 5,000/53,424 users for enhanced_Thriller_50_pos5_neg0_sample...
[03:28:48] Scored 6,000/53,424 users for enhanced_Thriller_50_pos5_neg0_sample...
[03:28:50] Scored 7,000/53,424 users for enhanced_Thriller_50_pos5_neg0_sample...
[03:28:53] Scored 8,000/53,424 users for enhanced_Thriller_50_pos5_neg0_sample...
[03:28:55] Scored 9,000/53,424 users for enhanced_Thriller_50_pos5_neg0_sample...
[03:28:56] Scored 10,000/53,424 users for enhanced_Thriller_50_pos5_neg0_sample...
[03:28:58] Scored 11,000/53,424 users for enhanced_Thriller_50_pos5_neg0_sample...
[03:29:00] Scored 12,000/53,424 users for enhanced_Thriller_50_pos5_neg0_sample...
[03:29:02] Scored 13,000/53,424 users for enhanced_Thriller_50_pos5_neg0_sample...
[03:29:04] Scored 14,000/53,424 users for enhanced_Thriller_50_pos5_neg0_sample...
[03:29:06] Scored 15,000/53,424 users for enhanced_Thriller_50_pos5_neg0_sample...
[03:29:08] Scored 16,000/53,424 users for enhanced_Thriller_50_pos5_neg0_sample...
[03:29:11] Scored 17,000/53,424 users for enhanced_Thriller_50_pos5_neg0_sample...
[03:29:13] Scored 18,000/53,424 users for enhanced_Thriller_50_pos5_neg0_sample...
[03:29:15] Scored 19,000/53,424 users for enhanced_Thriller_50_pos5_neg0_sample...
[03:29:16] Scored 20,000/53,424 users for enhanced_Thriller_50_pos5_neg0_sample...
[03:29:19] Scored 21,000/53,424 users for enhanced_Thriller_50_pos5_neg0_sample...
[03:29:21] Scored 22,000/53,424 users for enhanced_Thriller_50_pos5_neg0_sample...
[03:29:23] Scored 23,000/53,424 users for enhanced_Thriller_50_pos5_neg0_sample...
[03:29:25] Scored 24,000/53,424 users for enhanced_Thriller_50_pos5_neg0_sample...
[03:29:27] Scored 25,000/53,424 users for enhanced_Thriller_50_pos5_neg0_sample...
[03:29:30] Scored 26,000/53,424 users for enhanced_Thriller_50_pos5_neg0_sample...
[03:29:32] Scored 27,000/53,424 users for enhanced_Thriller_50_pos5_neg0_sample...
[03:29:34] Scored 28,000/53,424 users for enhanced_Thriller_50_pos5_neg0_sample...
[03:29:36] Scored 29,000/53,424 users for enhanced_Thriller_50_pos5_neg0_sample...
[03:29:39] Scored 30,000/53,424 users for enhanced_Thriller_50_pos5_neg0_sample...
[03:29:41] Scored 31,000/53,424 users for enhanced_Thriller_50_pos5_neg0_sample...
[03:29:42] Scored 32,000/53,424 users for enhanced_Thriller_50_pos5_neg0_sample...
[03:29:44] Scored 33,000/53,424 users for enhanced_Thriller_50_pos5_neg0_sample...
[03:29:46] Scored 34,000/53,424 users for enhanced_Thriller_50_pos5_neg0_sample...
[03:29:48] Scored 35,000/53,424 users for enhanced_Thriller_50_pos5_neg0_sample...
[03:29:50] Scored 36,000/53,424 users for enhanced_Thriller_50_pos5_neg0_sample...
[03:29:52] Scored 37,000/53,424 users for enhanced_Thriller_50_pos5_neg0_sample...
[03:29:54] Scored 38,000/53,424 users for enhanced_Thriller_50_pos5_neg0_sample...
[03:29:56] Scored 39,000/53,424 users for enhanced_Thriller_50_pos5_neg0_sample...
[03:29:58] Scored 40,000/53,424 users for enhanced_Thriller_50_pos5_neg0_sample...
[03:30:00] Scored 41,000/53,424 users for enhanced_Thriller_50_pos5_neg0_sample...
[03:30:02] Scored 42,000/53,424 users for enhanced_Thriller_50_pos5_neg0_sample...
[03:30:04] Scored 43,000/53,424 users for enhanced_Thriller_50_pos5_neg0_sample...
[03:30:06] Scored 44,000/53,424 users for enhanced_Thriller_50_pos5_neg0_sample...
[03:30:08] Scored 45,000/53,424 users for enhanced_Thriller_50_pos5_neg0_sample...
[03:30:10] Scored 46,000/53,424 users for enhanced_Thriller_50_pos5_neg0_sample...
[03:30:12] Scored 47,000/53,424 users for enhanced_Thriller_50_pos5_neg0_sample...
[03:30:14] Scored 48,000/53,424 users for enhanced_Thriller_50_pos5_neg0_sample...
[03:30:16] Scored 49,000/53,424 users for enhanced_Thriller_50_pos5_neg0_sample...
[03:30:18] Scored 50,000/53,424 users for enhanced_Thriller_50_pos5_neg0_sample...
[03:30:20] Scored 51,000/53,424 users for enhanced_Thriller_50_pos5_neg0_sample...
[03:30:22] Scored 52,000/53,424 users for enhanced_Thriller_50_pos5_neg0_sample...
[03:30:24] Scored 53,000/53,424 users for enhanced_Thriller_50_pos5_neg0_sample...
[03:30:27] Saved → /home/moshtasa/Research/phd-svd-recsys/SVD/Book/result/rec/top_re/0902/SVD/enhanced_Thriller_50_pos5_neg0_sample_15recommendation.csv (801360 rows)
[03:30:31] Saved → /home/moshtasa/Research/phd-svd-recsys/SVD/Book/result/rec/top_re/0902/SVD/enhanced_Thriller_50_pos5_neg0_sample_25recommendation.csv (1335600 rows)
[03:30:37] Saved → /home/moshtasa/Research/phd-svd-recsys/SVD/Book/result/rec/top_re/0902/SVD/enhanced_Thriller_50_pos5_neg0_sample_35recommendation.csv (1869840 rows)
[03:30:40] [27/27] summary — loading & training...
[03:30:40] [ERROR] summary: ['user_id', 'book_id', 'rating']
[03:30:40] Done. Results in: /home/moshtasa/Research/phd-svd-recsys/SVD/Book/result/rec/top_re/0902/SVD
[03:30:40] Total runtime ~ 4.38 h
